,Unnamed: 0,NAME,r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Scale,Activity,Category
0,0,006755484.jpg,42,176,64,136,68,100,101,117,107,147,108,194,85,109,113,67,117.86080000000004,61.76519999999999,160.13919999999996,16.234800000000007,41,132,54,92,90,50,135,84,133,129,124,174,1.8639828325389696,skateboarding,sports
0,0,017143220.jpg,190,579,225,443,141,285,94,302,215,422,202,558,118,294,227,132,235.3084,123.22139999999999,324.6916,28.778599999999997,54,217,118,129,221,116,232,147,232,255,301,270,3.901015252469542,skateboarding,sports
0,0,046854695.jpg,470,381,384,296,384,274,405,229,399,136,504,150,395,252,296,154,299.85400000000004,167.63709999999998,266.14599999999996,48.362899999999996,98,150,173,174,238,174,354,133,427,75,478,34,3.718373838117948,skateboarding,sports
0,0,086734550.jpg,31,505,45,311,82,287,148,287,244,312,233,497,115,287,168,112,166.9255,116.13900000000001,196.0745,3.861000000000004,183,107,79,129,108,78,228,146,244,242,218,275,3.4800000000000004,skateboarding,sports
0,0,051151956.jpg,33,199,41,154,35,112,68,119,78,151,76,213,52,116,92,60,97.48360000000002,54.28789999999998,134.51639999999998,15.71210000000002,23,24,46,38,73,43,110,77,102,109,139,114,1.6042343968385666,skateboarding,sports
0,0,019275201.jpg,111,333,194,163,24,91,88,91,225,171,181,328,56,91,252,39,273.09990000000005,42.3621,412.90009999999995,64.6379,326,211,231,124,243,27,260,51,237,153,268,262,4.246915115704575,skateboarding,sports
0,0,027238458.jpg,-1,-1,418,1070,375,763,511,731,540,1053,-1,-1,443,747,346,278,352.9413,263.0933,461.0587,30.9067,-1,-1,44,300,239,268,453,288,540,265,656,218,7.683749084919418,skateboarding,sports
0,0,083206210.jpg,312,494,267,376,211,209,135,223,168,390,234,517,173,216,80,80,75.83770000000004,56.19150000000002,59.16229999999996,-39.19150000000002,173,148,168,106,133,63,27,96,74,172,114,230,2.9048924248584487,skateboarding,sports
0,0,008372413.jpg,53,598,57,483,64,354,151,338,200,469,217,574,108,346,75,154,81.76569999999998,126.26060000000001,108.23430000000002,17.739400000000003,124,158,42,236,4,151,146,156,168,245,193,325,3.3510738577357566,skateboarding,sports
0,0,009993691.jpg,284,74,229,141,224,258,147,248,162,154,212,226,186,253,102,327,106.61080000000004,327.4683,-30.61080000000004,313.5317,199,241,229,306,142,338,62,316,62,291,50,266,4.137825515896,skateboarding,sports
0,0,088118924.jpg,243,513,375,321,195,144,153,142,248,371,77,524,174,143,483,92,520.8311000000001,89.3424,687.1688999999999,77.6576,562,345,509,266,514,92,451,92,427,266,540,345,5.002431408825113,skateboarding,sports
0,0,048750228.jpg,583,206,394,215,323,128,304,42,459,54,639,57,314,85,104,152,131.55100000000004,116.87239999999997,36.448999999999955,238.12760000000003,255,178,224,187,155,212,53,91,109,76,118,35,4.623037962206237,skateboarding,sports
0,0,064544183.jpg,-1,-1,-1,-1,-1,-1,751,1026,-1,-1,-1,-1,-1,-1,429,375,410.0,333.0,243.0,-33.0,-14,1027,89,794,133,466,725,283,800,543,899,735,12.060829822197144,skateboarding,sports
0,0,041484797.jpg,-1,-1,-1,-1,257,526,138,539,-1,-1,-1,-1,198,533,220,234,227.2206,188.09750000000003,254.7794,12.902500000000003,388,247,460,258,340,222,100,245,71,349,107,297,5.320481181246672,trimming shrubs or trees,lawn and garden
0,0,002019492.jpg,-1,-1,-1,-1,180,504,172,533,-1,-1,-1,-1,176,519,225,233,213.4149,171.642,182.5851,8.35799999999999,104,386,178,384,215,233,234,233,201,417,46,367,4.985072115827412,trimming shrubs or trees,lawn and garden
0,0,015859801.jpg,134,725,120,559,127,347,221,355,233,559,219,742,174,351,154,139,153.58489999999995,137.0432,126.41510000000005,8.956800000000001,106,331,38,285,57,153,250,124,279,251,235,309,3.9280896120124353,trimming shrubs or trees,lawn and garden
0,0,064168651.jpg,94,629,81,441,76,258,180,249,259,402,277,572,128,254,91,99,98.20839999999998,106.95729999999998,6.791600000000017,6.042699999999996,91,308,25,253,7,132,175,66,242,184,207,278,4.0849381880268405,trimming shrubs or trees,lawn and garden
0,0,071697690.jpg,170,792,147,639,144,420,237,406,298,559,296,746,191,413,157,197,149.94759999999997,165.61700000000002,124.05240000000003,50.382999999999996,100,368,56,343,70,210,244,184,279,317,233,326,3.5432324225204304,trimming shrubs or trees,lawn and garden
0,0,058260094.jpg,40,312,45,240,52,163,84,161,97,241,114,312,68,162,74,70,74.44330000000002,52.93289999999999,75.55669999999998,10.067099999999996,26,144,8,107,40,68,108,72,138,109,117,143,1.2864089551927098,trimming shrubs or trees,lawn and garden
0,0,014331004.jpg,38,356,49,280,55,184,94,188,109,282,118,354,75,186,82,79,82.0,61.353899999999996,82.0,5.646099999999997,24,171,2,124,41,78,122,80,163,127,132,171,1.671234274421154,trimming shrubs or trees,lawn and garden
0,0,044540543.jpg,60,311,51,244,47,167,85,167,108,238,120,308,66,167,56,70,55.8809,70.667,66.1191,13.332999999999998,43,167,8,135,16,77,95,63,108,115,100,148,1.7472263734273243,trimming shrubs or trees,lawn and garden
0,0,035509477.jpg,49,276,59,197,21,122,44,123,57,195,58,264,33,123,70,49,78.09230000000002,43.56299999999999,125.90769999999998,11.437000000000012,76,138,47,112,59,54,81,43,87,90,96,127,1.7281666586298905,trimming shrubs or trees,lawn and garden
0,0,049566134.jpg,53,286,54,217,34,144,59,147,68,218,64,271,47,146,64,61,71.84359999999998,52.72059999999999,110.15640000000002,12.279399999999995,48,130,10,99,37,51,90,70,92,114,108,143,1.671234274421154,trimming shrubs or trees,lawn and garden
0,0,087032903.jpg,50,302,55,229,58,160,97,162,98,225,98,284,78,161,87,70,90.45760000000001,60.5236,110.54239999999999,5.476399999999998,50,127,24,118,44,65,130,74,156,118,127,131,1.7579078474140786,trimming shrubs or trees,lawn and garden
0,0,008398950.jpg,26,278,31,222,40,148,68,151,68,214,65,269,54,150,58,68,58.15549999999999,63.5684,59.84450000000001,15.431600000000003,35,135,12,113,23,66,92,69,108,110,110,136,1.4449913494550757,trimming shrubs or trees,lawn and garden
0,0,089030920.jpg,53,349,47,265,45,182,83,183,94,264,104,338,64,183,68,72,77.333,61.9263,121.66700000000003,14.073700000000002,18,196,9,132,30,69,106,75,125,141,130,191,1.9569936126620333,trimming shrubs or trees,lawn and garden
0,0,047176715.jpg,32,399,42,305,54,219,95,221,104,319,101,405,75,220,76,103,76.90190000000001,79.09970000000001,79.09809999999999,20.9003,46,225,18,175,26,101,126,104,134,161,126,189,1.7472263734273243,trimming shrubs or trees,lawn and garden
0,0,074386214.jpg,97,413,102,324,85,235,41,229,38,316,29,414,63,232,105,104,114.91180000000003,79.4564,137.08819999999997,24.543599999999998,210,161,188,176,145,116,64,91,67,133,98,146,1.7766485302388877,trimming shrubs or trees,lawn and garden
0,0,014003923.jpg,119,470,132,350,142,221,87,228,71,349,60,446,115,225,114,75,105.0,61.0,66.0,3.0,107,186,168,157,163,75,64,74,35,163,15,178,2.073605555548113,trimming shrubs or trees,lawn and garden
0,0,067071953.jpg,120,374,99,284,93,190,81,192,81,284,81,399,87,191,81,75,74.24529999999999,65.5174,35.754700000000014,11.4826,45,181,65,140,79,74,82,76,69,157,27,165,1.9902643040561223,trimming shrubs or trees,lawn and garden
0,0,023632602.jpg,192,328,175,244,164,146,127,153,111,245,109,345,146,150,83,60,75.72609999999997,58.526799999999994,11.273899999999998,45.473200000000006,90,146,98,118,102,54,64,65,53,145,34,176,1.9728233575259595,trimming shrubs or trees,lawn and garden
0,0,043838090.jpg,198,314,184,233,187,126,154,134,136,240,128,329,171,130,98,58,86.59960000000001,54.98609999999999,22.40039999999999,38.01390000000001,103,126,117,100,115,49,81,66,74,139,55,152,1.9921445730669252,trimming shrubs or trees,lawn and garden
0,0,001686287.jpg,64,376,59,285,63,193,101,190,97,271,87,389,82,192,72,80,69.17419999999998,76.8351,24.825800000000015,27.1649,35,170,28,139,42,88,102,72,131,138,83,177,1.9976305964817416,trimming shrubs or trees,lawn and garden
0,0,015161064.jpg,59,352,52,248,61,179,78,182,74,259,71,368,70,181,68,75,56.88330000000002,67.6864,3.1166999999999803,32.3136,28,152,48,120,62,68,73,81,86,154,38,181,1.9307697946674016,trimming shrubs or trees,lawn and garden
0,0,009208049.jpg,-1,-1,47,340,48,248,98,249,101,342,-1,-1,73,249,82,101,85.48750000000001,72.6346,93.51249999999999,7.365399999999994,17,214,14,161,31,99,132,103,137,159,133,207,1.9728233575259595,"standing, talking in person",miscellaneous
0,0,023974417.jpg,39,315,42,249,44,167,81,171,82,244,83,309,63,169,69,75,70.17169999999999,53.206199999999995,72.82830000000001,3.7938000000000045,51,117,15,117,32,70,106,79,112,116,98,124,1.4845120410424428,trimming shrubs or trees,lawn and garden
0,0,010001809.jpg,30,319,40,244,53,170,100,173,102,247,92,315,77,172,84,72,86.29490000000001,54.2671,92.70509999999999,4.732900000000001,30,125,11,96,45,68,122,76,128,113,119,142,1.4984151627636446,trimming shrubs or trees,lawn and garden
0,0,069191003.jpg,-1,-1,-1,-1,102,314,172,316,-1,-1,-1,-1,137,315,124,127,123.78659999999999,91.79060000000001,123.21340000000001,-2.7905999999999977,61,240,9,218,47,134,201,120,254,188,214,179,2.8374862114202415,trimming shrubs or trees,lawn and garden
0,0,002903990.jpg,44,216,2,136,98,138,156,140,131,187,156,234,127,139,80,62,90.99110000000002,74.2123,42.00890000000001,19.7877,52,189,43,139,40,70,119,54,125,136,87,199,2.196622862486868,trimming shrubs or trees,lawn and garden
0,0,061774050.jpg,-1,-1,-1,-1,190,345,183,324,-1,-1,-1,-1,187,335,141,143,130.65679999999998,121.731,80.3432,18.269,109,264,131,213,130,135,152,150,143,265,56,271,3.45141362343026,trimming shrubs or trees,lawn and garden
0,0,014070783.jpg,43,177,65,85,107,12,169,36,120,114,116,213,138,24,68,47,75.31959999999998,45.6118,2.68040000000002,59.3882,26,134,21,62,24,17,112,76,120,135,70,163,2.2180207393079083,trimming shrubs or trees,lawn and garden
0,0,093309407.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,157,147.9611,115.2731,186.0389,15.7269,134,293,23,275,53,151,210,163,260,291,261,254,3.1974089510101766,"standing, miscellaneous",miscellaneous
0,0,022550310.jpg,-1,-1,-1,-1,121,573,260,579,-1,-1,-1,-1,191,576,203,248,201.7898,167.8863,199.2102,-2.8862999999999985,113,548,42,440,76,248,330,248,351,440,241,556,5.123761118553441,"knitting, sewing",home activities
0,0,061442130.jpg,-1,-1,-1,-1,94,572,222,570,-1,-1,-1,-1,158,571,159,244,159.91750000000002,203.3237,164.08249999999998,18.676299999999998,96,549,28,444,32,249,286,239,315,429,284,530,5.540830262695294,"knitting, sewing",home activities
0,0,002800532.jpg,-1,-1,-1,-1,124,548,258,548,-1,-1,-1,-1,191,548,185,239,182.3945,193.0773,171.6055,2.922699999999999,55,481,43,409,58,239,312,239,335,419,320,471,5.7138148377419435,"knitting, sewing",home activities
0,0,093178854.jpg,-1,-1,-1,-1,193,550,332,556,-1,-1,-1,-1,263,553,286,235,276.51649999999995,201.1839,219.48350000000005,-2.1839000000000013,111,432,144,405,166,231,406,239,406,446,249,488,6.336409077703237,"knitting, sewing",home activities
0,0,052298731.jpg,-1,-1,-1,-1,130,580,248,586,-1,-1,-1,-1,189,583,188,253,177.63610000000006,195.5273,143.36389999999994,5.472700000000003,91,553,37,443,60,251,316,255,321,441,256,532,5.793601988400653,"knitting, sewing",home activities
0,0,004322315.jpg,-1,-1,-1,-1,107,487,231,501,-1,-1,-1,-1,169,494,201,204,200.41769999999997,181.1948,195.58230000000003,-8.1948,91,427,43,392,74,204,327,204,322,413,188,431,5.683542557243677,"knitting, sewing",home activities
0,0,034249999.jpg,-1,-1,-1,-1,95,515,246,511,-1,-1,-1,-1,171,513,186,207,187.0244,198.37759999999997,208.9756,13.622399999999999,88,408,28,398,68,199,303,214,347,381,328,393,5.581638469123559,"knitting, sewing",home activities
0,0,007684946.jpg,-1,-1,-1,-1,251,520,379,525,-1,-1,-1,-1,315,523,335,238,332.659,201.9205,320.341,12.079499999999996,108,388,158,386,218,237,451,239,505,390,455,380,5.707208074006063,"knitting, sewing",home activities
0,0,039294444.jpg,-1,-1,-1,-1,256,527,370,529,-1,-1,-1,-1,313,528,322,252,322.836,229.61509999999998,330.164,33.3849,110,389,153,372,209,256,434,248,478,411,414,484,5.891010100144117,"knitting, sewing",home activities
0,0,066992634.jpg,-1,-1,-1,-1,39,496,159,496,-1,-1,-1,-1,99,496,136,229,136.2034,203.47840000000002,137.7966,3.5216000000000065,172,372,265,417,254,235,17,223,-12,392,-10,337,5.9988958984133065,"knitting, sewing",home activities
0,0,046988991.jpg,-1,-1,-1,-1,101,493,214,493,-1,-1,-1,-1,158,493,188,215,188.676,203.45530000000002,200.324,4.544700000000006,28,375,55,346,78,211,297,218,274,375,161,362,5.977541969739735,"knitting, sewing",home activities
0,0,038372217.jpg,-1,-1,-1,-1,113,522,214,519,-1,-1,-1,-1,164,521,171,243,164.03179999999998,200.2616,132.96820000000002,9.738399999999999,-25,383,-19,338,72,292,270,193,293,319,196,381,5.791165685766552,"knitting, sewing",home activities
0,0,024493905.jpg,-1,-1,-1,-1,82,470,200,468,-1,-1,-1,-1,141,469,159,206,160.1395,216.82479999999998,139.8605,24.17519999999999,-112,354,-23,305,51,211,266,201,299,375,182,331,5.811420480398918,"knitting, sewing",home activities
0,0,066949858.jpg,173,160,197,94,154,101,107,123,67,168,101,167,131,112,68,47,56.28489999999999,39.301499999999976,9.715100000000007,8.698500000000024,17,90,53,66,93,25,42,69,43,120,38,176,1.6717511776577278,"carpentry, outside house, building a fence",home repair
0,0,002669316.jpg,95,639,112,495,144,345,71,347,85,512,104,658,108,346,88,141,82.8569,110.9324,67.1431,19.0676,47,38,90,68,143,129,32,153,8,217,13,195,2.7959742488084545,"carpentry, outside house, building a fence",home repair
0,0,046587173.jpg,277,585,246,377,358,175,451,183,343,415,-1,-1,405,179,183,113,143.0,110.0,-41.0,98.0,217,233,217,154,149,80,217,146,271,315,190,452,5.553602074329776,"carpentry, outside house, building a fence",home repair
0,0,005768328.jpg,224,514,234,357,274,210,343,210,327,402,367,594,309,210,169,75,129.98680000000002,68.2151,1.0131999999999834,45.78489999999999,307,127,307,22,198,25,140,125,191,254,153,321,3.9272830302895145,"carpentry, outside house, building a fence",home repair
0,0,018640541.jpg,191,595,56,661,141,465,257,448,306,440,286,622,199,457,186,204,179.0476,191.0973,81.95240000000001,10.902700000000003,48,444,40,386,67,225,304,182,350,361,228,413,6.140670973110349,"carpentry, outside house, building a fence",home repair
0,0,056050873.jpg,172,557,89,596,151,404,238,396,360,381,304,569,195,400,198,183,198.1599,146.7003,198.8401,-7.700299999999999,29,350,48,321,91,197,304,168,335,330,265,348,4.632062175748508,"carpentry, outside house, building a fence",home repair
0,0,086618892.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,276,290,311.65189999999996,212.27050000000003,412.34810000000004,-7.270499999999998,596,148,371,334,158,268,394,311,652,328,745,123,7.245973226558322,"carpentry, outside house, building a fence",home repair
0,0,088280568.jpg,-1,-1,-1,-1,131,565,158,542,-1,-1,-1,-1,145,554,189,206,207.98800000000006,190.9137,389.01199999999994,47.086299999999994,400,377,272,460,148,238,229,174,355,230,475,236,6.9361660879768445,"carpentry, outside house, building a fence",home repair
0,0,006994401.jpg,83,448,90,262,99,113,205,102,229,259,229,424,152,108,164,75,164.2029,75.55900000000003,208.7971,198.44099999999997,79,228,28,128,76,80,252,69,329,217,336,319,3.921705751328113,"carpentry, outside house, building a fence",home repair
0,0,041910509.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,205,232.37689999999998,159.849,366.6231,29.150999999999982,358,389,139,400,96,176,276,234,396,284,470,152,5.620818445742579,"carpentry, outside house, building a fence",home repair
0,0,058300648.jpg,55,359,53,218,56,227,125,219,172,290,103,296,91,223,114,102,114.1714,104.08120000000002,106.8286,14.918799999999976,149,238,68,203,55,104,173,99,222,173,266,213,2.6839254833172994,"carpentry, outside house, building a fence",home repair
0,0,014706990.jpg,53,609,43,497,47,365,112,367,111,497,106,602,80,366,62,188,65.0,163.0,77.0,73.0,114,248,31,269,2,189,122,187,156,253,168,256,2.7231276136090283,"carpentry, outside house, building a fence",home repair
0,0,076543222.jpg,139,295,202,160,62,205,102,200,189,290,54,268,82,203,163,76,176.224,67.22770000000003,250.77599999999995,17.772299999999973,182,146,107,106,134,46,192,106,210,163,243,229,2.6839254833172994,"carpentry, outside house, building a fence",home repair
0,0,074423526.jpg,77,461,128,351,144,234,178,224,257,327,298,415,161,229,151,56,167.2652,37.890299999999996,231.7348,-33.890299999999996,103,213,62,128,128,56,173,56,189,141,229,184,2.894463680891505,"carpentry, outside house, building a fence",home repair
0,0,090334101.jpg,182,181,115,112,216,107,243,112,185,226,294,189,230,110,124,53,119.88510000000002,51.69290000000001,43.11489999999998,27.30709999999999,12,189,83,148,120,64,128,42,197,111,208,196,2.41650325884324,"carpentry, outside house, building a fence",home repair
0,0,000848601.jpg,95,355,100,237,126,135,171,130,182,224,184,319,149,133,75,135,69.90509999999995,145.69920000000002,30.094900000000052,229.30079999999998,159,312,119,239,60,164,90,106,133,15,182,72,2.7778898466281925,"carpentry, outside house, building a fence",home repair
0,0,021668424.jpg,-1,-1,497,393,18,507,46,480,386,674,-1,-1,32,494,333,151,412.4237,127.1532,656.5763,53.8468,592,591,392,550,346,215,319,87,359,343,630,475,7.647606684447102,"carpentry, outside house, building a fence",home repair
0,0,082718671.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,174,465,197.4582,359.525,285.5418,-36.525,671,410,688,662,266,434,82,496,442,668,588,434,12.17181005438386,"carpentry, outside house, building a fence",home repair
0,0,067058005.jpg,57,507,47,225,125,70,233,56,394,238,274,393,179,63,163,108,203.63599999999997,81.8769,24.364000000000033,197.1231,119,480,88,312,39,124,287,91,295,211,243,397,6.393601801801548,"carpentry, outside house, building a fence",home repair
0,0,089438985.jpg,140,451,270,451,45,335,138,298,339,223,266,387,92,317,305,148,353.6599,146.8132,543.3401,142.1868,529,246,384,321,277,159,333,137,380,319,496,401,5.692099788303082,"carpentry, outside house, building a fence",home repair
0,0,005717965.jpg,183,619,163,476,165,342,91,352,110,517,110,646,128,347,96,153,93.0,139.0,76.0,19.0,146,226,197,226,165,134,26,171,14,285,45,289,3.629717344367189,"carpentry, outside house, building a fence",home repair
0,0,056904657.jpg,183,445,305,315,85,325,179,271,427,184,305,333,132,298,367,57,393.1038,61.23909999999999,574.8962,90.7609,536,337,358,238,334,69,400,44,466,207,555,311,5.525214927946244,"carpentry, outside house, building a fence",home repair
0,0,003567442.jpg,279,664,274,498,291,335,197,357,190,518,202,674,244,346,155,101,137.38019999999995,92.555,3.6198000000000548,28.444999999999993,221,152,270,85,221,51,89,150,82,272,99,222,4.449913257581545,"carpentry, outside house, building a fence",home repair
